6013707;2001;Genap;634254;B
6013707;2001;Genap;634331;C
6013707;2001;Genap;634343;BC
6013707;2001;Genap;634353;BC
6013707;2002;Gasal;601011;C
6013707;2002;Gasal;634265;A
6013707;2002;Gasal;634332;D
6013707;2002;Gasal;634341;D
6013707;2002;Gasal;653331;E
6013707;2002;Genap;609002;BC
6013707;2002;Genap;634222;C
6013707;2002;Genap;634224;C
6013707;2002;Genap;634233;C
6013707;2002;Genap;634257;C
6013707;2002;Genap;634261;C
6013707;2002;Genap;634344;D
6013707;2002;Genap;634358;D
6013707;2003;Gasal;634152;BC
6013707;2003;Gasal;634251;BC
6013707;2003;Gasal;634273;C
6013707;2003;Gasal;634355;D
6013707;2003;Gasal;634363;C
6013707;2003;Genap;601009;D
